model,task,task family,success,token consumption,leaderboard,site_submission_name,site_submission_folder,site_submission_date,site_resolved_rate,site_cost,site_api_calls,site_model_tags,source_url,token_note
google:models/gemini-3-pro-preview,django__django-12125,django/django,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.5495235999999999,48,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-12308,django/django,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.5145118,46,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-12708,django/django,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.1608742,19,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-14155,django/django,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.321335,22,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-14534,django/django,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.4921151999999999,47,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-15252,django/django,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.3238773999999999,22,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-15695,django/django,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.985497,71,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.6759616,70,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,matplotlib__matplotlib-23314,matplotlib/matplotlib,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.1156054,21,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.41123380000000004,24,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,matplotlib__matplotlib-24149,matplotlib/matplotlib,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.3003156,28,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,matplotlib__matplotlib-24970,matplotlib/matplotlib,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.3096556,32,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,matplotlib__matplotlib-25311,matplotlib/matplotlib,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.8770408000000003,71,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,matplotlib__matplotlib-25332,matplotlib/matplotlib,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.29019940000000005,37,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,psf__requests-2317,psf/requests,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.2754472,33,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,pydata__xarray-4094,pydata/xarray,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.24460919999999992,28,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,pylint-dev__pylint-7080,pylint-dev/pylint,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,1.1328778000000004,67,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,pytest-dev__pytest-7432,pytest-dev/pytest,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.3601952000000001,35,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,pytest-dev__pytest-7490,pytest-dev/pytest,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,1.5775143999999992,97,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.20204539999999999,27,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.29045220000000005,22,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.22737459999999998,26,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.2428672,27,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.5516483999999999,31,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.3528999999999999,37,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.34915039999999997,36,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sympy__sympy-12419,sympy/sympy,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.4481316,44,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sympy__sympy-12481,sympy/sympy,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.3962748000000001,41,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sympy__sympy-13031,sympy/sympy,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,1.3294965999999993,115,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sympy__sympy-13480,sympy/sympy,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.1253208,22,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sympy__sympy-13647,sympy/sympy,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.3808729999999999,36,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sympy__sympy-15345,sympy/sympy,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.3136948,31,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sympy__sympy-16792,sympy/sympy,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.37734979999999996,35,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sympy__sympy-17630,sympy/sympy,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.451481,43,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sympy__sympy-18199,sympy/sympy,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.5186624,54,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sympy__sympy-18698,sympy/sympy,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.739024,47,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sympy__sympy-21379,sympy/sympy,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.34885359999999993,35,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,sympy__sympy-21612,sympy/sympy,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.5504482000000002,57,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,astropy__astropy-12907,astropy/astropy,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.01544195,7,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,astropy__astropy-14182,astropy/astropy,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.0192377,11,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,astropy__astropy-14365,astropy/astropy,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.0067768,4,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,astropy__astropy-14995,astropy/astropy,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.07282635,21,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-10914,django/django,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.014449749999999997,9,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-11099,django/django,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.009297,7,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-11133,django/django,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.03539395000000001,18,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-11179,django/django,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.01626635,10,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-11815,django/django,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.017236800000000004,12,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-11848,django/django,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.037886449999999995,17,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-11964,django/django,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.05160025,26,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-11999,django/django,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.017089200000000002,8,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-12125,django/django,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.0437093,19,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-12308,django/django,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.025261600000000002,12,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-12708,django/django,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.02376825,14,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-14155,django/django,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.012811949999999999,8,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-14534,django/django,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.012759099999999999,9,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,django__django-15252,django/django,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.0369666,19,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
