model,task,task family,success,token consumption
openai:gpt-5.2-2025-12-11,django__django-12708,django/django,false,49648
anthropic:claude-opus-4-5-20251101,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,84962
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,85292
anthropic:claude-opus-4-5-20251101,django__django-11964,django/django,true,7831
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,159867
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24970,matplotlib/matplotlib,true,141972
anthropic:claude-opus-4-5-20251101,pylint-dev__pylint-7080,pylint-dev/pylint,false,31269
anthropic:claude-sonnet-4-5-20250929,pylint-dev__pylint-7080,pylint-dev/pylint,true,31761
openai:gpt-5-mini-2025-08-07,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,39298
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,49505
anthropic:claude-opus-4-5-20251101,sympy__sympy-16792,sympy/sympy,true,49163
openai:gpt-5.2-2025-12-11,astropy__astropy-14182,astropy/astropy,false,46463
openai:gpt-5.2-2025-12-11,astropy__astropy-14182,astropy/astropy,false,46838
openai:gpt-5.2-2025-12-11,django__django-11964,django/django,false,6166
openai:gpt-5.2-2025-12-11,django__django-11964,django/django,false,6865
openai:gpt-5.2-2025-12-11,django__django-12308,django/django,false,10576
openai:gpt-5.2-2025-12-11,django__django-12308,django/django,false,10172
openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,22686
openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,28265
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,103685
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,103579
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,139242
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,139758
openai:gpt-5.2-2025-12-11,psf__requests-2317,psf/requests,false,19030
openai:gpt-5.2-2025-12-11,psf__requests-2317,psf/requests,false,19048
openai:gpt-5.2-2025-12-11,pylint-dev__pylint-7080,pylint-dev/pylint,true,25047
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,30082
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,30376
openai:gpt-5.2-2025-12-11,sympy__sympy-17630,sympy/sympy,false,24018
openai:gpt-5.2-2025-12-11,sympy__sympy-17630,sympy/sympy,false,24342
openai:gpt-5.2-2025-12-11,astropy__astropy-12907,astropy/astropy,true,101092
openai:gpt-5.2-2025-12-11,astropy__astropy-14365,astropy/astropy,true,48640
openai:gpt-5.2-2025-12-11,astropy__astropy-14995,astropy/astropy,true,34472
openai:gpt-5.2-2025-12-11,django__django-10914,django/django,true,21046
openai:gpt-5.2-2025-12-11,django__django-11099,django/django,true,4901
openai:gpt-5.2-2025-12-11,django__django-11133,django/django,true,14407
openai:gpt-5.2-2025-12-11,django__django-11179,django/django,false,10085
openai:gpt-5.2-2025-12-11,django__django-11179,django/django,false,10091
openai:gpt-5.2-2025-12-11,django__django-11815,django/django,false,13057
openai:gpt-5.2-2025-12-11,django__django-11815,django/django,true,12509
openai:gpt-5.2-2025-12-11,django__django-11848,django/django,false,11462
openai:gpt-5.2-2025-12-11,django__django-11848,django/django,true,11672
openai:gpt-5.2-2025-12-11,django__django-11999,django/django,true,24361
openai:gpt-5.2-2025-12-11,django__django-12125,django/django,false,14295
openai:gpt-5.2-2025-12-11,django__django-12125,django/django,false,12880
openai:gpt-5.2-2025-12-11,django__django-12708,django/django,true,49262
openai:gpt-5.2-2025-12-11,django__django-14534,django/django,false,48244
openai:gpt-5.2-2025-12-11,django__django-14534,django/django,true,47995
openai:gpt-5.2-2025-12-11,django__django-15252,django/django,false,28080
openai:gpt-5.2-2025-12-11,django__django-15252,django/django,false,27890
openai:gpt-5.2-2025-12-11,django__django-15695,django/django,false,56928
openai:gpt-5.2-2025-12-11,django__django-15695,django/django,false,56883
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,228194
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,228797
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24149,matplotlib/matplotlib,true,259653
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,141500
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24970,matplotlib/matplotlib,true,141316
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,114666
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,114834
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,121098
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,121060
openai:gpt-5.2-2025-12-11,pydata__xarray-4094,pydata/xarray,false,110600
openai:gpt-5.2-2025-12-11,pydata__xarray-4094,pydata/xarray,false,110134
openai:gpt-5.2-2025-12-11,pytest-dev__pytest-7432,pytest-dev/pytest,true,14472
openai:gpt-5.2-2025-12-11,pytest-dev__pytest-7490,pytest-dev/pytest,false,18687
openai:gpt-5.2-2025-12-11,pytest-dev__pytest-7490,pytest-dev/pytest,false,18624
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,true,72307
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,true,37366
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,true,42659
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,true,68684
openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,8127
openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,7995
openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,true,7530
openai:gpt-5.2-2025-12-11,sympy__sympy-12419,sympy/sympy,false,14363
openai:gpt-5.2-2025-12-11,sympy__sympy-12419,sympy/sympy,false,14394
openai:gpt-5.2-2025-12-11,sympy__sympy-12481,sympy/sympy,false,32724
openai:gpt-5.2-2025-12-11,sympy__sympy-12481,sympy/sympy,false,32883
openai:gpt-5.2-2025-12-11,sympy__sympy-13031,sympy/sympy,false,23600
openai:gpt-5.2-2025-12-11,sympy__sympy-13031,sympy/sympy,false,23671
openai:gpt-5.2-2025-12-11,sympy__sympy-13480,sympy/sympy,true,26126
openai:gpt-5.2-2025-12-11,sympy__sympy-13647,sympy/sympy,false,39224
openai:gpt-5.2-2025-12-11,sympy__sympy-13647,sympy/sympy,true,40955
openai:gpt-5.2-2025-12-11,sympy__sympy-15345,sympy/sympy,false,7464
openai:gpt-5.2-2025-12-11,sympy__sympy-15345,sympy/sympy,false,7482
openai:gpt-5.2-2025-12-11,sympy__sympy-16792,sympy/sympy,false,39841
openai:gpt-5.2-2025-12-11,sympy__sympy-16792,sympy/sympy,false,39709
openai:gpt-5.2-2025-12-11,sympy__sympy-18199,sympy/sympy,false,52720
openai:gpt-5.2-2025-12-11,sympy__sympy-18199,sympy/sympy,false,52896
openai:gpt-5.2-2025-12-11,sympy__sympy-18698,sympy/sympy,false,104865
openai:gpt-5.2-2025-12-11,sympy__sympy-18698,sympy/sympy,false,105180
openai:gpt-5.2-2025-12-11,sympy__sympy-21379,sympy/sympy,false,39801
openai:gpt-5.2-2025-12-11,sympy__sympy-21379,sympy/sympy,true,39965
openai:gpt-5.2-2025-12-11,sympy__sympy-21612,sympy/sympy,true,31141
